"","genres"
"524","reggaeton,trap latino"
"525","reggaeton,trap latino"
"526","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"527","dance pop,pop,post-teen pop"
"528","latin pop,reggaeton"
"529","pop,post-teen pop"
"530","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"531","colombian hip hop,colombian pop,colombian rock,cumbia,latin,latin alternative,latin pop,latin rock"
"532","brostep,egyptian pop,pop,progressive electro house"
"533","champeta,colombian pop,electro latino,latin,latin pop,pop,tropical"
"534","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"535","rap dominicano,reggaeton flow"
"536","cubaton,reggaeton"
"537","latin,reggaeton"
"538","hip hop,indie pop rap,pop,pop rap,rap"
"539","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"540","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"541","reggaeton flow,trap latino"
"542","grupera,latin,latin arena pop,latin pop,mariachi,mexican pop,ranchera,tropical"
"543","canadian pop,dance pop,pop,post-teen pop"
"544","pop"
"545","dance pop,dancehall,pop,pop rap"
"546","dance pop,pop,post-teen pop,viral pop"
"547","colombian pop,latin,latin pop"
"548","dance pop,latin,latin pop,mexican pop,tropical"
"549","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"550","indie pop,modern alternative rock,modern rock,neo-psychedelic"
"551","dance pop,pop,post-teen pop"
"552","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"553","colombian pop,latin,latin pop"
"554","latin,latin pop"
"555","bachata,dance pop,latin,latin pop,pop,tropical"
"556","big room,edm,pop,progressive house,tropical house"
"557","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"558","reggaeton,trap latino"
"559","latin,latin hip hop,reggaeton,trap latino,tropical"
"560","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"561","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"562","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"563","dance pop,edm,electro house,moombahton,pop,tropical house"
"564","edm,pop,tropical house"
"565","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"566","canadian pop,pop,rap"
"567","neo soul,pop,r&b,urban contemporary"
"568","dance pop,edm,pop"
"569","edm,tropical house"
"570","latin pop,reggaeton"
"571","glam rock,rock"
"572","colombian pop,latin,latin pop,rock cristiano"
"573","permanent wave,pop"
"574","latin,latin alternative,latin pop,latin rock,rock en espanol,spanish pop,spanish rock"
"575","colombian pop,latin,latin pop"
"576","hip hop,indie pop rap,pop,pop rap,rap"
"577","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"578","pop punk,rock"
"579","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"580","cubaton,dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"581","latin,reggaeton flow,trap latino,tropical"
"582","canadian pop,dance pop,pop,post-teen pop,viral pop"
"583","australian dance,australian pop,dance pop,pop"
"584","latin,reggaeton flow,trap latino,tropical"
"585","dance pop,latin,latin pop,mexican pop,pop,pop quebecois,tropical"
"586","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
"587","reggaeton flow,trap latino"
"588","pop"
"589","dance pop,edm,pop,pop rap"
"590","dance pop,pop,post-teen pop,tropical house"
"591","big room,dance pop,edm,pop,tropical house"
"592","reggaeton"
"593","colombian pop,cumbia,latin,latin pop"
"594","edm,electro house,house,pop,progressive house"
"595","hip hop"
"596","argentine rock,cantautor,latin alternative,latin rock,rock en espanol,rock nacional"
"597","dance pop,hip hop,pop,pop rap,r&b,rap,southern hip hop,trap music"
"598","latin,latin hip hop,pop,reggaeton,tropical"
"599","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"600","glam metal,hard rock,rock"
"601","colombian pop,latin,latin pop"
"602","reggaeton,trap latino"
"603","reggaeton"
"604","latin,latin pop,reggaeton"
"605","colombian pop,latin,latin pop"
"606","reggaeton,trap latino"
"607","colombian pop,latin pop"
"608","reggaeton,trap latino"
"609","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"610","baile pop"
"611","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"612","latin,latin pop"
"613","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"614","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"615","bachata,latin,tropical"
"616","dance pop,latin pop,latin viral pop,pop,reggaeton"
"617","latin,reggaeton flow,tropical"
"618","dance pop,latin,latin pop,pop,tropical"
"619","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"620","dance pop,pop,post-teen pop"
"621","pop"
"622","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"623","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"624","latin,reggaeton"
"625","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"626","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"627","latin,latin hip hop,pop,reggaeton,tropical"
"628","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"629","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"630","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"631","colombian pop,latin,latin pop,rock cristiano"
"632","reggaeton,trap latino"
"633","deep funk carioca"
