"","genres"
"377","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"378","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"379","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"380","bachata,latin,tropical"
"381","colombian pop,latin pop"
"382","dance pop,pop,post-teen pop"
"383","reggaeton flow,trap latino"
"384","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"385","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"386","dance pop,pop,post-teen pop"
"387","reggaeton,trap latino"
"388","dance pop,pop,post-teen pop"
"389","dance pop,pop,post-teen pop"
"390","latin,reggaeton"
"391","latin,reggaeton"
"392","latin,latin arena pop,latin pop,mexican pop,pop"
"393","pop"
"394","reggaeton,trap latino"
"395","reggaeton,trap latino"
"396","pop"
"397","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"398","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"399","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"400","reggaeton"
"401","regional mexican"
"402","pop"
"403","dance pop,electro latino,latin,latin pop,pop,tropical"
"404","latin arena pop,latin pop,latin viral pop,spanish pop"
"405","emo rap"
"406","reggaeton,trap latino"
"407","latin,latin hip hop,reggaeton,trap latino,tropical"
"408","deep funk carioca"
"409","boy band,latin,latin pop,pop,reggaeton,tropical"
"410","modern rock,rock,vegas indie"
"411","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"412","latin,latin hip hop,reggaeton,trap latino,tropical"
"413","colombian pop,latin,tropical"
"414","boy band,latin,latin pop,pop,reggaeton,tropical"
"415","reggaeton,trap latino"
"416","pop,post-teen pop"
"417","reggaeton"
"418","latin,latin hip hop,pop,reggaeton,tropical"
"419","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"420","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"421","latin pop,reggaeton"
"422","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"423","edm,electropop,pop,tropical house"
"424","latin,latin pop,tropical"
"425","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"426","colombian pop,latin,latin pop,rock cristiano"
"427","dance pop,electropop,pop,post-teen pop"
"428","reggaeton flow,trap latino"
"429","pop,rap"
"430","colombian pop,latin,latin pop"
"431","banda,norteno,regional mexican"
"432","modern rock,rock,vegas indie"
"433","brostep,egyptian pop,pop,progressive electro house"
"434","latin,latin pop"
"435","reggaeton,trap latino"
"436","colombian pop,latin,latin pop"
"437","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"438","edm,electropop,pop,tropical house"
"439","pop"
"440","colombian pop,latin,latin pop"
"441","big room,edm,pop,progressive house,tropical house"
"442","latin,latin hip hop,pop,reggaeton,tropical"
"443","reggaeton,trap latino"
"444","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"445","edm,electro house,house,pop,progressive house"
"446","edm,tropical house"
"447","pop"
"448","pop rap,rap,trap music"
"449","reggaeton,trap latino"
"450","dance pop,pop,post-teen pop,viral pop"
"451","latin,reggaeton"
"452","deep funk carioca"
"453","edm,pop,tropical house"
"454","reggaeton,trap latino"
"455","latin,reggaeton"
"456","pop,post-teen pop"
"457","conscious hip hop,hip hop,pop rap,rap,west coast rap"
"458","latin,reggaeton flow,trap latino,tropical"
"459","dance pop,edm,electronic trap,pop,tropical house"
"460","latin,reggaeton"
"461","canadian pop,dance pop,pop,post-teen pop,viral pop"
"462","dance pop,pop,post-teen pop"
"463","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"464","hip hop,pop,pop rap,rap,southern hip hop,trap music"
"465","latin,latin arena pop,latin pop,mexican pop"
"466","latin,latin hip hop,reggaeton,trap latino,tropical"
"467","dance pop,pop,post-teen pop,viral pop"
"468","pop"
"469","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"470","latin,latin hip hop,pop,reggaeton,tropical"
"471","bachata,latin,tropical"
"472","canadian pop,pop,rap"
"473","canadian pop,dance pop,pop,post-teen pop"
"474","hip hop,indie pop rap,pop,pop rap,rap"
"475","colombian pop,latin,latin pop"
"476","reggaeton,trap latino"
"477","latin,latin pop,reggaeton"
"478","latin,latin pop"
"479","baile pop"
"480","reggaeton,trap latino"
"481","reggaeton"
"482","latin,reggaeton flow,tropical"
"483","dance pop,latin pop,latin viral pop,pop,reggaeton"
"484","latin,latin hip hop,pop,reggaeton,tropical"
"485","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"486","dance pop,latin,latin pop,pop,tropical"
