"","genres"
"571","detroit hip hop,g funk,hip hop,rap"
"572","pop,post-teen pop"
"573","latin,latin arena pop,latin pop,latin rock,mexican pop,mexican rock,rock en espanol,tropical"
"574","pop,post-teen pop"
"575","dance pop,edm,pop,pop rap"
"576","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"577","argentine rock,cantautor,latin alternative,latin rock,rock en espanol,rock nacional"
"578","latin,latin hip hop,pop,reggaeton,tropical"
"579","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"580","colombian pop,cumbia,latin,latin pop,tropical"
"581","colombian pop,cumbia,dance pop,latin,latin pop,mexican pop,pop,rock en espanol,tropical"
"582","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"583","dance pop,pop,post-teen pop,tropical house"
"584","edm,pop,tropical house"
"585","latin,latin alternative,latin pop,latin rock,mexican pop,rock en espanol,spanish rock"
"586","dance pop,pop,post-teen pop,r&b"
"587","latin,latin arena pop,latin pop,mexican pop,pop,reggaeton"
"588","latin,latin pop,pop reggaeton"
"589","dance pop,latin,latin pop,pop,tropical"
"590","canadian pop,dance pop,pop,post-teen pop"
"591","champeta,colombian pop,electro latino,latin,latin pop,pop,tropical"
"592","latin,reggaeton flow,trap latino,tropical"
"593","latin,latin alternative,latin pop,latin rock,rock en espanol,spanish pop,spanish rock"
"594","argentine hip hop,trap argentino,trap latino"
"595","edm,tropical house"
"596","dance pop,edm,electronic trap,pop,tropical house"
"597","cumbia peruana,peruvian rock,pop reggaeton,tropical"
"598","edm,tropical house"
"599","latin pop,spanish pop,spanish pop rock"
"600","pop,post-teen pop"
"601","reggaeton"
"602","latin,latin pop"
"603","colombian pop,latin,latin pop"
"604","reggaeton,trap latino"
"605","latin,latin pop,reggaeton"
"606","reggaeton,trap latino"
"607","dance pop,latin,latin pop,pop,tropical"
"608","baile pop"
"609","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"610","dance pop,latin pop,latin viral pop,pop,reggaeton"
"611","latin,reggaeton flow,tropical"
"612","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"613","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"614","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"615","latin,latin hip hop,pop,reggaeton,tropical"
"616","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"617","colombian pop,latin pop"
"618","bachata,latin,tropical"
"619","latin,salsa,tropical"
"620","reggaeton"
"621","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"622","latin arena pop,latin pop,latin viral pop,spanish pop"
"623","dance pop,pop,post-teen pop"
"624","latin,reggaeton"
