"","genres"
"472","dance pop,pop,post-teen pop,viral pop"
"473","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"474","colombian pop,latin pop"
"475","latin,latin arena pop,latin pop,spanish pop"
"476","latin,reggaeton"
"477","grupera,latin,latin arena pop,latin pop,mariachi,mexican pop,ranchera,tropical"
"478","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"479","latin,latin hip hop,pop,reggaeton,tropical"
"480","dance pop,latin,latin pop,pop,tropical"
"481","bachata,latin,tropical"
"482","dance pop,electropop,pop,post-teen pop"
"483","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"484","colombian pop,latin pop"
"485","latin,latin hip hop,pop,reggaeton,tropical"
"486","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"487","latin,reggaeton"
"488","colombian pop,latin,latin pop,rock cristiano"
"489","pop"
"490","latin pop,reggaeton"
"491","edm,electropop,pop,tropical house"
"492","colombian pop,latin pop"
"493","canadian pop,dance pop,pop,post-teen pop,viral pop"
"494","latin pop,spanish pop,spanish pop rock"
"495","detroit hip hop,g funk,hip hop,rap"
"496","colombian pop,latin,latin pop"
"497","edm,electro house,house,pop,progressive house"
"498","dance pop,electro latino,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"499","pop"
"500","boy band,latin,latin pop,pop,reggaeton,tropical"
"501","latin pop,reggaeton"
"502","latin,latin hip hop,reggaeton,trap latino,tropical"
"503","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"504","modern rock,rock,vegas indie"
"505","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"506","canadian pop,pop,rap"
"507","dance pop,pop,post-teen pop,viral pop"
"508","dance pop,electropop,girl group,pop,post-teen pop,r&b,talent show"
"509","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"510","pop,post-teen pop"
"511","champeta,colombian pop,electro latino,latin,latin pop,pop,tropical"
"512","latin arena pop,latin pop,latin viral pop,spanish pop"
"513","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"514","dance pop,pop,post-teen pop"
"515","canadian hip hop,canadian pop,hip hop,pop rap,rap"
"516","reggaeton,trap latino"
"517","cubaton,reggaeton"
"518","colombian pop,latin,latin pop,rock cristiano"
"519","modern rock,rock,vegas indie"
"520","latin,latin hip hop,reggaeton,trap latino,tropical"
"521","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"522","reggaeton,trap latino"
"523","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"524","edm,electropop,pop,tropical house"
"525","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"526","dance pop,latin,latin pop,pop,tropical"
"527","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
