"","genres"
"325","dance pop,hip hop,pop,pop rap,r&b,rap,southern hip hop,trap music"
"326","dance pop,neo mellow,pop,post-teen pop,viral pop"
"327","conscious hip hop,hip hop,pop rap,rap"
"328","hip hop,indie pop rap,pop,pop rap,rap"
"329","dance pop,pop,post-teen pop,viral pop"
"330","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"331","dance pop,neo mellow,pop,post-teen pop,talent show"
"332","pop,post-teen pop"
"333","dance pop,pop,post-teen pop"
"334","latin,reggaeton"
"335","edm,pop,tropical house"
"336","pop,rap"
"337","reggaeton,trap latino"
"338","canadian pop,dance pop,pop,post-teen pop,viral pop"
"339","indie r&b,pop"
"340","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"341","neo mellow"
"342","pop,post-teen pop"
"343","dance pop,pop,post-teen pop"
"344","dance pop,pop,post-teen pop,r&b"
"345","latin,latin alternative,latin pop,latin rock,rock en espanol,spanish pop,spanish rock"
"346","dance pop,edm,pop,pop rap"
"347","regional mexican"
"348","hip hop,indie pop rap,pop,pop rap,rap"
"349","reggaeton,trap latino"
"350","pop punk,rock"
"351","colombian pop,latin pop"
"352","dance pop,hip hop,pop,pop rap,r&b,rap,southern hip hop,trap music"
"353","hip hop,pop,pop rap,rap,trap music"
"354","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"355","dancehall"
"356","reggaeton flow,trap latino"
"357","dance pop,latin,latin pop,mexican pop,tropical"
"358","pop punk,rock"
"359","canadian pop,pop,rap"
"360","argentine reggae,latin alternative,rock en espanol"
"361","panamanian pop"
"362","hip hop"
"363","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"364","edm,electropop,pop,tropical house"
"365","edm,pop,tropical house"
"366","reggaeton"
"367","latin,latin pop"
"368","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"369","dance pop,pop,post-teen pop"
"370","australian dance,australian pop,dance pop,pop"
"371","glam rock,rock"
"372","big room,dance pop,edm,pop,tropical house"
"373","pop,post-teen pop"
"374","indie pop,modern alternative rock,modern rock,neo-psychedelic"
"375","dance pop,electropop,pop,post-teen pop"
"376","cubaton,reggaeton"
"377","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
